ride_segment_id,timestamp,prev_timestamp,operator_name,device_id,prev_zone_id,zone_id,prev_latitude,prev_longitude,latitude,longitude,interval_minutes,distance_m,speed_kmph,prev_battery_level,battery_level,battery_delta,moved_50m,moved_200m,same_zone,operator_move_speed_rule,operator_move_repeat_rule,operator_move_cluster_rule,operator_move_battery_rule,operator_move_flag,excluded_from_demand,operator_move_reason
11122,2026-06-15T12:05:07+0900,2026-06-15T12:00:20+0900,GBIKE,131630,grid_8134_22775,grid_8126_22775,36.538299,127.250764,36.501742,127.250776,4.783333333333333,4064.95307478788,50.98895842939501,100.0,100.0,0.0,True,True,False,True,True,False,False,True,True,speed_gt_28kmh|repeat_fast_within_30min
11123,2026-06-15T12:05:07+0900,2026-06-15T12:00:20+0900,GBIKE,131672,grid_8122_22777,grid_8128_22774,36.48088,127.261797,36.511718,127.245983,4.783333333333333,3708.975937499244,46.52373998256891,63.0,54.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11125,2026-06-15T12:05:07+0900,2026-06-15T12:00:20+0900,GBIKE,131976,grid_8129_22777,grid_8133_22778,36.512286,127.259451,36.53242,127.26529,4.783333333333333,2298.7954185761087,28.835064483881503,91.0,80.0,-11.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11161,2026-06-15T12:20:10+0900,2026-06-15T12:15:13+0900,GBIKE,131630,grid_8126_22775,grid_8116_22776,36.498703,127.25084,36.457202,127.256033,4.95,4637.999941237655,56.218181105910965,100.0,100.0,0.0,True,True,False,True,True,False,False,True,True,speed_gt_28kmh|repeat_fast_within_30min
11168,2026-06-15T12:25:08+0900,2026-06-15T12:20:10+0900,GBIKE,130772,grid_8123_22776,grid_8130_22774,36.486559,127.257782,36.51755,127.243432,4.966666666666667,3677.004919127475,44.42019365388896,42.0,34.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11177,2026-06-15T12:25:08+0900,2026-06-15T12:20:10+0900,GBIKE,131530,grid_8124_22779,grid_8128_22774,36.491377,127.269644,36.50839,127.242523,4.966666666666667,3074.986504689099,37.14748797610992,78.0,65.0,-13.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11187,2026-06-15T12:30:17+0900,2026-06-15T12:25:08+0900,GBIKE,131630,grid_8116_22776,grid_8126_22775,36.457176,127.256078,36.502247,127.248356,5.15,5058.998693005256,58.93979059811948,100.0,100.0,0.0,True,True,False,True,True,False,False,True,True,speed_gt_28kmh|repeat_fast_within_30min
11233,2026-06-15T12:55:07+0900,2026-06-15T12:50:13+0900,GBIKE,130164,grid_8130_22773,grid_8127_22777,36.517809,127.239621,36.504475,127.261056,4.9,2422.432333730353,29.662436739555343,86.0,79.0,-7.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11265,2026-06-15T13:05:06+0900,2026-06-15T13:00:10+0900,GBIKE,130450,grid_8128_22777,grid_8134_22777,36.511504,127.259799,36.53463,127.263333,4.933333333333334,2590.811683693031,31.50987182869902,81.0,67.0,-14.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11282,2026-06-15T13:10:08+0900,2026-06-15T13:05:06+0900,GBIKE,130329,grid_8123_22777,grid_8129_22777,36.486069,127.261563,36.513607,127.258414,5.033333333333333,3074.995485157257,36.65557531975538,56.0,54.0,-2.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11321,2026-06-15T13:25:11+0900,2026-06-15T13:20:12+0900,GBIKE,131466,grid_8123_22776,grid_8129_22778,36.487361,127.257641,36.513377,127.264658,4.983333333333333,2960.0604027540303,35.639523243861234,45.0,36.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11326,2026-06-15T13:30:21+0900,2026-06-15T13:25:11+0900,GBIKE,130206,grid_8113_22775,grid_8125_22776,36.440959,127.251918,36.496666,127.256279,5.166666666666667,6206.598721608862,72.07663031545775,68.0,66.0,-2.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11372,2026-06-15T13:50:03+0900,2026-06-15T13:45:18+0900,GBIKE,130972,grid_8123_22776,grid_8121_22780,36.487906,127.257018,36.47597,127.277678,4.75,2274.5054278153816,28.730594877667983,59.0,47.0,-12.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11375,2026-06-15T13:50:03+0900,2026-06-15T13:45:18+0900,GBIKE,131858,grid_8129_22776,grid_8123_22775,36.513656,127.257721,36.48692,127.250665,4.75,3039.0718702172203,38.388276255375416,52.0,39.0,-13.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11391,2026-06-15T14:00:20+0900,2026-06-15T13:55:12+0900,GBIKE,130156,grid_8122_22775,grid_8127_22772,36.483802,127.251652,36.504958,127.234708,5.133333333333334,2797.8788237491617,32.70247975810708,47.0,39.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11415,2026-06-15T14:05:10+0900,2026-06-15T14:00:20+0900,GBIKE,131411,grid_8121_22776,grid_8143_22776,36.47897,127.25549,36.578525,127.255475,4.833333333333333,11070.011003233758,137.42082624703977,51.0,51.0,0.0,True,True,False,True,True,False,False,True,True,speed_gt_28kmh|repeat_fast_within_30min
11426,2026-06-15T14:10:32+0900,2026-06-15T14:05:10+0900,GBIKE,131411,grid_8143_22776,grid_8121_22776,36.578525,127.255475,36.477684,127.255323,5.366666666666666,11213.015822965064,125.36290982196968,51.0,51.0,0.0,True,True,False,True,True,False,False,True,True,speed_gt_28kmh|repeat_fast_within_30min
11482,2026-06-15T14:30:12+0900,2026-06-15T14:25:06+0900,GBIKE,501451,grid_8122_22777,grid_8128_22774,36.482749,127.261402,36.511011,127.242833,5.1,3554.0105752251907,41.81188912029637,100.0,100.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11506,2026-06-15T14:45:08+0900,2026-06-15T14:40:11+0900,GBIKE,130716,grid_8122_22776,grid_8129_22777,36.480518,127.25322,36.515166,127.258786,4.95,3884.674113003245,47.08695894549388,55.0,52.0,-3.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11510,2026-06-15T14:45:08+0900,2026-06-15T14:40:11+0900,GBIKE,131369,grid_8121_22776,grid_8129_22777,36.47642,127.253856,36.515182,127.258756,4.95,4332.336496181712,52.51316965068742,66.0,65.0,-1.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
11511,2026-06-15T14:45:08+0900,2026-06-15T14:40:11+0900,GBIKE,131376,grid_8121_22776,grid_8129_22777,36.476409,127.253871,36.515173,127.258756,4.95,4332.422402039022,52.514210933806325,67.0,65.0,-2.0,True,True,False,True,False,True,False,True,True,speed_gt_28kmh|same_od_time_cluster_2plus
11514,2026-06-15T14:45:08+0900,2026-06-15T14:40:11+0900,GBIKE,131749,grid_8123_22776,grid_8129_22777,36.485124,127.252712,36.515175,127.258774,4.95,3385.1659498168697,41.03231454323478,100.0,100.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11531,2026-06-15T14:50:25+0900,2026-06-15T14:45:08+0900,GBIKE,501346,grid_8125_22775,grid_8132_22778,36.494757,127.247098,36.528504,127.263984,5.283333333333333,4044.586312301396,45.93221048670355,61.0,52.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11565,2026-06-15T15:00:28+0900,2026-06-15T14:55:09+0900,GBIKE,501581,grid_8123_22777,grid_8124_22785,36.489129,127.26042,36.492522,127.302978,5.316666666666666,3823.1507022668775,43.14527438294909,45.0,39.0,-6.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11615,2026-06-15T15:25:04+0900,2026-06-15T15:20:08+0900,GBIKE,130533,grid_8129_22777,grid_8128_22772,36.514953,127.258371,36.510889,127.232883,4.933333333333334,2322.252095921221,28.243606572014848,96.0,85.0,-11.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11617,2026-06-15T15:25:04+0900,2026-06-15T15:20:08+0900,GBIKE,130982,grid_8128_22774,grid_8124_22776,36.511724,127.246502,36.490579,127.256809,4.933333333333334,2525.2660389534003,30.712695068352165,93.0,83.0,-10.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11627,2026-06-15T15:25:04+0900,2026-06-15T15:20:08+0900,GBIKE,131976,grid_8133_22778,grid_8128_22777,36.53242,127.26529,36.508691,127.261077,4.933333333333334,2665.2678002418406,32.41541919213049,80.0,74.0,-6.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11632,2026-06-15T15:30:04+0900,2026-06-15T15:25:04+0900,GBIKE,130839,grid_8125_22776,grid_8130_22773,36.494657,127.256259,36.519136,127.236033,5.0,3267.548020181176,39.21057624217411,54.0,45.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11640,2026-06-15T15:30:04+0900,2026-06-15T15:25:04+0900,GBIKE,131900,grid_8126_22777,grid_8128_22772,36.501154,127.259489,36.510402,127.233986,5.0,2500.635201722604,30.007622420671247,89.0,77.0,-12.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11709,2026-06-15T15:50:08+0900,2026-06-15T15:45:14+0900,GBIKE,130304,grid_8123_22775,grid_8128_22777,36.486994,127.249279,36.507866,127.261549,4.9,2566.9704481082904,31.432291201326,75.0,67.0,-8.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11712,2026-06-15T15:50:08+0900,2026-06-15T15:45:14+0900,GBIKE,130481,grid_8121_22781,grid_8125_22778,36.476496,127.282999,36.498142,127.26415,4.9,2938.165793639316,35.97754033027732,63.0,54.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11739,2026-06-15T15:50:08+0900,2026-06-15T15:45:14+0900,GBIKE,501586,grid_8130_22772,grid_8126_22775,36.51818,127.232671,36.50207,127.248749,4.9,2296.4614131629924,28.11993567138358,69.0,68.0,-1.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11814,2026-06-15T16:05:07+0900,2026-06-15T16:00:22+0900,GBIKE,131150,grid_8123_22776,grid_8118_22776,36.487057,127.257433,36.463534,127.257433,4.75,2615.6382594597194,33.03964117212277,47.0,47.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11822,2026-06-15T16:05:07+0900,2026-06-15T16:00:22+0900,GBIKE,131868,grid_8121_22775,grid_8126_22774,36.476772,127.250792,36.501783,127.24378,4.75,2850.866779658305,36.01094879568385,100.0,99.0,-1.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11826,2026-06-15T16:05:07+0900,2026-06-15T16:00:22+0900,GBIKE,501346,grid_8132_22778,grid_8125_22787,36.528504,127.263984,36.494712,127.318052,4.75,6121.135956699652,77.31961208462718,52.0,42.0,-10.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11836,2026-06-15T16:10:06+0900,2026-06-15T16:05:07+0900,GBIKE,131375,grid_8129_22774,grid_8124_22776,36.512717,127.246281,36.491417,127.256168,4.983333333333333,2527.9502791348664,30.436859548112103,59.0,59.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11887,2026-06-15T16:30:16+0900,2026-06-15T16:25:05+0900,GBIKE,130039,grid_8129_22775,grid_8123_22776,36.51245,127.249384,36.489187,127.25577,5.183333333333334,2648.957960534407,30.663178964385416,65.0,55.0,-10.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11919,2026-06-15T16:35:07+0900,2026-06-15T16:30:16+0900,GBIKE,131470,grid_8125_22776,grid_8122_22782,36.497663,127.255799,36.481237,127.290525,4.85,3601.8543103499237,44.55902239608153,65.0,56.0,-9.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
11934,2026-06-15T16:40:07+0900,2026-06-15T16:35:07+0900,GBIKE,131150,grid_8118_22776,grid_8123_22776,36.463534,127.257433,36.487041,127.257404,5.0,2613.860426773247,31.36632512127897,47.0,47.0,0.0,True,True,False,True,False,False,False,True,True,speed_gt_28kmh
