timestamp,zone_id,operator_name,interval_count,moved_50m_count,moved_200m_count,avg_distance_m,median_distance_m,avg_speed_kmph,avg_battery_delta
2026-06-12T06:24:31+0900,grid_8122_22782,GBIKE,15,0,0,0.005960463045070978,0.0,2.6855653269406163e-05,0.0
2026-06-12T06:24:31+0900,grid_8122_22783,GBIKE,5,0,0,2.2734931212252683,0.0,0.010243523449825992,0.0
2026-06-12T06:24:31+0900,grid_8122_22784,GBIKE,15,0,0,0.007412995138948257,0.0,3.3400228410780624e-05,0.0
2026-06-12T06:24:31+0900,grid_8122_22785,GBIKE,7,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8122_22786,GBIKE,4,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8123_22772,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8123_22773,GBIKE,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8123_22774,GBIKE,44,1,1,18.493218697452612,0.0,0.0833236386868954,-0.06818181818181818
2026-06-12T06:24:31+0900,grid_8123_22775,GBIKE,27,0,0,0.0,0.0,0.0,-0.07407407407407407
2026-06-12T06:24:31+0900,grid_8123_22776,GBIKE,49,0,0,0.05699553036045237,0.0,0.00025680088773170033,0.0
2026-06-12T06:24:31+0900,grid_8123_22777,GBIKE,25,0,0,0.04833230494956669,0.0,0.00021776758175023788,0.0
2026-06-12T06:24:31+0900,grid_8123_22778,GBIKE,6,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8123_22781,GBIKE,3,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8123_22783,GBIKE,5,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8123_22784,GBIKE,13,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8123_22787,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8123_22788,GBIKE,3,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8124_22773,GBIKE,11,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8124_22774,GBIKE,14,0,0,0.6711072747325524,0.0,0.0030237624393456676,0.0
2026-06-12T06:24:31+0900,grid_8124_22775,GBIKE,34,0,0,0.005899715344050964,0.0,2.6581946481331002e-05,-0.029411764705882353
2026-06-12T06:24:31+0900,grid_8124_22776,GBIKE,109,0,0,0.0279474730229233,0.0,0.000125921029890518,0.0
2026-06-12T06:24:31+0900,grid_8124_22777,GBIKE,10,0,0,0.0,0.0,0.0,-0.1
2026-06-12T06:24:31+0900,grid_8124_22778,GBIKE,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8124_22783,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8124_22784,GBIKE,13,0,0,0.00855345592955568,0.0,3.853872508936226e-05,0.0
2026-06-12T06:24:31+0900,grid_8124_22785,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8124_22787,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8124_22788,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8125_22770,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8125_22772,GBIKE,4,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8125_22773,GBIKE,22,0,0,0.05134455706182912,0.0,0.00023133968137995596,-0.045454545454545456
2026-06-12T06:24:31+0900,grid_8125_22774,GBIKE,38,0,0,0.014189703299552586,0.0,6.393358182526821e-05,-0.02631578947368421
2026-06-12T06:24:31+0900,grid_8125_22775,GBIKE,13,0,0,0.11653630756048594,0.0,0.0005250697211736538,0.0
2026-06-12T06:24:31+0900,grid_8125_22776,GBIKE,23,0,0,0.08079158152616385,0.0,0.0003640171382906006,0.0
2026-06-12T06:24:31+0900,grid_8125_22777,GBIKE,5,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8125_22778,GBIKE,8,0,0,0.0,0.0,0.0,-0.25
2026-06-12T06:24:31+0900,grid_8125_22784,GBIKE,6,0,0,0.06307847496150056,0.0,0.00028420839782403255,-0.16666666666666666
2026-06-12T06:24:31+0900,grid_8125_22785,GBIKE,4,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8125_22786,GBIKE,9,0,0,0.01235499181965564,0.0,5.566704699719688e-05,0.0
2026-06-12T06:24:31+0900,grid_8125_22787,GBIKE,3,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8126_22769,GBIKE,3,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8126_22770,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8126_22771,GBIKE,3,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8126_22772,GBIKE,53,0,0,0.099896518569054,0.0,0.0004500969547541857,0.0
2026-06-12T06:24:31+0900,grid_8126_22773,GBIKE,22,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8126_22774,GBIKE,74,0,0,0.016387249355948628,0.0,7.383491574645189e-05,0.0
2026-06-12T06:24:31+0900,grid_8126_22775,GBIKE,42,0,0,0.327690488891163,0.0,0.001476452765967693,-0.047619047619047616
2026-06-12T06:24:31+0900,grid_8126_22776,GBIKE,23,0,0,0.5006589715973785,0.0,0.0022557851035676624,0.0
2026-06-12T06:24:31+0900,grid_8126_22777,GBIKE,8,0,0,0.0,0.0,0.0,-0.125
2026-06-12T06:24:31+0900,grid_8126_22778,GBIKE,5,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8126_22780,GBIKE,4,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8126_22785,GBIKE,5,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8126_22786,GBIKE,8,0,0,0.39696304540285116,0.0,0.0017885694160829338,0.0
2026-06-12T06:24:31+0900,grid_8126_22787,GBIKE,1,0,0,0.0,0.0,0.0,0.0
